,id,stateId,countyId,cityId,country,datePostedString,is_bankOwned,is_forAuction,event,time,price,pricePerSquareFoot,city,state,yearBuilt,streetAddress,zipcode,longitude,latitude,hasBadGeocode,description,currency,livingArea,livingAreaValue,lotAreaUnits,bathrooms,bedrooms,buildingArea,parking,garageSpaces,hasGarage,levels,pool,spa,isNewConstruction,hasPetsAllowed,homeType,county
490,95816-25791981,9,5771,20288,USA,2021-07-12,0,0,Listed for sale,1626048000000.0,799000.0,362.0,Sacramento,CA,1931,3732 T St,95816.0,-121.46062469482422,38.55876922607422,0,"""Incredible opportunity in one of Sacramentos finest neighborhoods. Close to UC DAVIS Med Center shopping and major freeways. This home is an amazing opportunity. Featuring 4 bedrooms a large living room formal dining room 2 car detached garage large bedrooms kitchen with dining nook and a spacious backyard! This home is an amazing opportunity! With a little work this home is sure to shine!""",USD,2208.0,2208.0,sqft,2.0,4.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Sacramento County
491,95818-2069617078,9,5772,20288,USA,2021-07-10,0,0,Listed for sale,1625875200000.0,1400000.0,332.0,Sacramento,CA,1960,2545 28th St,95818.0,-121.47672271728516,38.555965423583984,0,This 4213 square foot multi family home has 6 bedrooms and 0.0 bathrooms. This home is located at 2545 28th St Sacramento CA 95818.,USD,4213.0,4213.0,sqft,0.0,6.0,0.0,1,0.0,0,0,0,0,0,0,MULTI_FAMILY,Sacramento County
492,95691-72558318,9,5773,41665,USA,2021-07-10,0,0,Listed for sale,1625875200000.0,465000.0,298.0,West Sacramento,CA,2010,828 Gold Ln,95691.0,-121.52020263671876,38.57848358154297,0,"""Come on home to Urban Living at it finest in West Sacramento! A larger single family home in the Ironworks community is calling your name! The downstairs is an open concept with the living room open into the dining room which opens into a nice size kitchen with beautiful upgraded cabinets counters and stainless steal appliances. The entire downstairs has upgraded tile flooring. You also have a quaint patio perfect for relaxing outside. Downstairs also has a 1/2 bath and the 2 car garage. Upstairs you have a loft area which you could easily turn into a 3rd bedroom a good size master bedroom and bathroom as well as a guest bedroom and bathroom. Cant beat the location as it is within minutes of downtown and Tower bridge. For all the baseball fans the River Cats stadium is a hop skip and a jump away.""",USD,1560.0,1560.0,sqft,3.0,2.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Yolo County
493,95816-25784618,9,5774,20288,USA,2021-07-10,0,0,Listed for sale,1625875200000.0,535000.0,479.0,Sacramento,CA,1922,3177 O St,95816.0,-121.4656219482422,38.56690216064453,0,Charming 2 bedroom 1 bathroom corner lot featuring a perfect blend of modern conveniences with original character! Tastefully updated kitchen that offers stunning modern stone counters stainless appliances and plenty of storage and workspace. Original hardwoods in great condition and luxurious carpet in the bedrooms. Bonus area that can be utilized as a breakfast nook or office. Fantastic location that is just steps from fabulous restaurants and easy access to the Med Center downtown midtown East Sac and Sac State. Fully fenced backyard with sitting area and easy access to the detached garage. Indoor laundry with washer and dryer included. This gem is not a flip! You do not want to miss this one! Video tour to be added 7/10/21.,USD,1116.0,1116.0,sqft,1.0,2.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Sacramento County
494,95816-2069621934,9,5775,20288,USA,2021-07-10,0,0,Listed for sale,1625875200000.0,799000.0,362.0,Sacramento,CA,1931,3721 T St,95816.0,-121.46085357666016,38.55913925170898,0,"""Incredible opportunity in one of Sacramentos finest neighborhoods. Close to UC DAVIS Med Center shopping and major freeways. This home is an amazing opportunity. Featuring 4 bedrooms a large living room formal dining room 2 car detached garage large bedrooms kitchen with dining nook and a spacious backyard! This home is an amazing opportunity! With a little work this home is sure to shine!""",USD,2208.0,2208.0,sqft,2.0,4.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Sacramento County
495,95811-240357600,9,5776,20288,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,975000.0,267.0,Sacramento,CA,1890,800 T St,95811.0,-121.50079345703124,38.569740295410156,0,This 3658 square foot multi family home has 3 bedrooms and 0.0 bathrooms. This home is located at 800 T St Sacramento CA 95811.,USD,3658.0,3658.0,sqft,0.0,3.0,0.0,0,0.0,0,0,0,0,0,0,MULTI_FAMILY,Sacramento County
496,95818-25794473,9,5777,20288,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,869000.0,470.0,Sacramento,CA,1946,2809 14th St,95818.0,-121.49723052978516,38.55419158935547,0,"""Location location location! On the former Taste of Land Park street dont miss the opportunity to live on a beautiful block in Land Park. The canopy of trees creates a stunning view from this 1-story 3-4 bedroom & 1.5 bathroom home. Flexible floor plan can easily be made a 3 bedroom/2.5 bath (plans on display). Large lot offers a huge yard with potential to build your own ADU or new garage (plans on display). Updated in 2019 enjoy modern amenities throughout. Large kitchen with breakfast bar formal dining and laundry rooms huge pantry large closets tons of storage clear pest & sewer and much more. Perfectly situated between Crocker/Riverside Elementary Tower Cafe Freeport Bakery and the park.""",USD,1849.0,1849.0,sqft,2.0,3.0,0.0,0,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Sacramento County
497,95833-26088716,9,5778,20288,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,550000.0,279.0,Sacramento,CA,1989,5 Las Uvas Ct,95833.0,-121.5273666381836,38.607215881347656,0,"""Welcome to this beautiful move-in ready home tucked away in the desirable and sought after neighborhood of Brisas del Rio. This secluded area of Natomas off the Garden Highway sits a small cluster of homes within walking distance of the Sacramento River parks or enjoy the Delta breeze while walking to local restaurants Chevys and Crawdads on the River. This 3 bed 2.5 bath home has undergone a few renovations in the past few years to include the kitchen master bathroom and downstairs guest bathroom. As you walk into the home youre greeted by vaulted ceilings and an abundance of natural light. The formal dining room has french doors into the backyard and your kitchen has space for a breakfast nook that overlooks your covered patio and family room. Each living room features a cozy fireplace.  Prepare to be impressed with this immaculate clean bright spacious and updated home. You wont want to miss this one as your search ends here!""",USD,1971.0,1971.0,sqft,3.0,3.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Sacramento County
498,95818-25789224,9,5779,20288,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,569000.0,567.0,Sacramento,CA,1918,2230 14th St,95818.0,-121.4942855834961,38.56473922729492,0,"""Charming 3 bed 2 bath home located near downtown with upgrades galore! This recently remodeled home features an electric fireplace brick porch backyard with sprinklers/drip line dual paned windows vaulted ceilings and even a completely finished detached studio!  This home provides all the appeal and charm of downtown complete with modern accents and its close proximity to parks shopping and all downtown amenities. This home is a must see!""",USD,1003.0,1003.0,sqft,2.0,3.0,0.0,0,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Sacramento County
499,95816-25781086,9,5780,20288,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,949000.0,390.0,Sacramento,CA,1926,640 Santa Ynez Way,95816.0,-121.45745086669922,38.5743522644043,0,"""Stunning McKinley Park Tudor. Charming Entry lovely Living Room with fireplace formal Dining Room with built-ins updated Kitchen with nook Den/family room that opens to covered Patio and Pool. Upstairs Master and Bath plus additional Bedroom and Bath. All this and more on one of East Sacs nicest tree-lined streets. Just around the corner from McKinley Park. Walk to cafes bistros and pubs.""",USD,2432.0,2432.0,sqft,3.0,3.0,0.0,1,0.0,0,0,1,0,0,0,SINGLE_FAMILY,Sacramento County
500,95818-25795157,9,5781,20288,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,739000.0,443.0,Sacramento,CA,1937,1723 5th Ave,95818.0,-121.49378204345705,38.55160140991211,0,"""Adorable home in old Land Park within the highly desirable Crocker Elementary School boundaries. Main house is 1264SF per assessor. Studio & full bath above garage is 406sf per appraiser. Could be office or guest house. Two car spacious garage!  Original knotty pine wood ceiling and walls in spacious living room. Painted white beams on the ceiling. Dining room with original custom built-ins. Original paneled doors with beautiful vintage glass knobs. French door off living room. Gorgeous wood floor. Partial basement for storage. Brand new interior paint. Water heater 1 year old. Picket white fence with large courtyard and a large deep lot. Beautiful nice size yard. This home has retained its timeless character and cottage charm! Walk to great schools golf course zoo fairy tale town and William Land Park. Immaculate inside and out. Ready for you to move right in and start enjoying your special home! Clear pest from Bouey Pest on house garage and studio.""",USD,1670.0,1670.0,sqft,2.0,3.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Sacramento County
501,95818-25796607,9,5782,20288,USA,2021-07-08,0,0,Listed for sale,1625702400000.0,599990.0,577.0,Sacramento,CA,1930,2617 Castro Way,95818.0,-121.480224609375,38.55379104614258,0,"""Cozy Curtis Park Cottage! Snuggled into a sweet street leading directly to Gunthers Ice Cream and Pangaea this lovely 2 bedroom 1 bath home will have you at hello. Beautiful vintage hardwood floors throughout with a spacious living room sporting a wood burning stove and handsome dining room with built-in cabinets and shelves. Prepare fabulous meals and entertain your guests in the delightful updated kitchen with SS appliances granite counters and gorgeous subway backsplash. Hot? With dual pane windows and your own electric solar panels you can efficiently stay cool when temperatures soar. Need space? The converted detached garage is a perfect office/spare bedroom with a full bathroom and has a shop area in back. True to California the front yard is an elegant native plant garden providing beauty water conservation and thrifty maintenance. Spacious pool-sized back yard to meet all your needs with a fetching patio raised garden beds splendid large oak tree and alley access.""",USD,1040.0,1040.0,sqft,1.0,2.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Sacramento County
502,95816-25785141,9,5783,20288,USA,2021-07-08,0,0,Listed for sale,1625702400000.0,608000.0,483.0,Sacramento,CA,1935,1567 Santa Ynez Way,95816.0,-121.46188354492188,38.56433486938477,0,"""This historic East Sac bungalow and its vibrant gardens are right out of Sunset Magazine. This is the way Californians live - capitalizing on the beautiful weather and outdoors. Here youll enjoy fig/pomegranate trees blueberry bushes towering sunflowers and a paver patio/deck with shade for entertaining. Original hardwood floors built-in hutch new sewer (2018) new exterior paint (2021) remodeled kitchen (2018) 2 sheds. Walking distance to coffee SacYard OBOs David Lubin Elementary.""",USD,1260.0,1260.0,sqft,1.0,3.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Sacramento County
503,95817-96042712,9,5784,20288,USA,2021-07-08,0,0,Listed for sale,1625702400000.0,125000.0,0.0,Sacramento,CA,0,3161 San Rafael Ct,95817.0,-121.45868682861328,38.54573822021485,0,This Oak Park corner lot could be your next project. Near UC Davis Medical Center restaurants and multiple freeway access for easy commute.,USD,0.0,0.0,sqft,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Sacramento County
504,95818-25795865,9,5785,20288,USA,2021-07-08,0,0,Listed for sale,1625702400000.0,749999.0,438.0,Sacramento,CA,1977,3101 Santa Buena Way,95818.0,-121.51041412353516,38.55150985717773,0,This 1711 square foot multi family home has 2 bedrooms and 0.0 bathrooms. This home is located at 3101 Santa Buena Way Sacramento CA 95818.,USD,1711.0,1711.0,sqft,0.0,2.0,0.0,1,0.0,0,0,0,0,0,0,MULTI_FAMILY,Sacramento County
505,95818-25795910,9,5786,20288,USA,2021-07-08,0,0,Listed for sale,1625702400000.0,599000.0,382.0,Sacramento,CA,1949,774 8th Ave,95818.0,-121.50940704345705,38.54947662353515,0,Hello and welcome to 774 8th Avenue where there is a bounty of options waiting for you! Upon entering you will be greeted by a period and pristine kitchen drenched in natural light giving a beautiful backdrop to every meal! Hardwood floors grace the home taking you to an impressive 3 or possibly 4 bedrooms depending on how you want your morning commute to look! Hardscape patio just waiting to play host/hostess to spring and summer guests! Sliding doors bring the backyard beauty to you! A backyard that is filled with not only a tranquility and serenity but also another bounty! Grapefruit persimmon orange and lemon trees give you a healthy harvest all year around! Welcome neighbors include: Masullo Pizza Freeport Bakery The Bicycle Business and Land Bark Pet Supplies. 774 8th Ave ......... where options are always in season! THIS IS THE TIME ............. BE A PART OF IT!!!,USD,1568.0,1568.0,sqft,2.0,4.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Sacramento County
506,95691-68520380,9,5787,41665,USA,2021-07-08,0,0,Listed for sale,1625702400000.0,379950.0,220.0,West Sacramento,CA,2005,2465 Fontana St UNIT 4,95691.0,-121.5169448852539,38.55329132080078,0,Summertime and the Living is easy at Riva! This move in ready 2 bedroom 2 bath with upstairs loft has been professionally painted and has new carpet as well! Soaring ceilings and loads of natural light are a welcoming delight. The Kitchen is large and bright with a balcony to enjoy your morning Java. Clubhouse features weight room cardio pool and spa. Close to the River-great walking trails Nugget shopping Sutter Park and Golden One Center. Great place to call home:-),USD,1728.0,1728.0,sqft,2.0,2.0,0.0,1,0.0,0,0,1,1,0,0,CONDO,Yolo County
507,95819-25792019,9,5788,20288,USA,2021-07-08,0,0,Listed for sale,1625702400000.0,655600.0,440.0,Sacramento,CA,1937,3950 T St,95819.0,-121.45784759521484,38.558006286621094,0,"""Come and see this beautiful Elmhurst bungalow! This charming home sits on the sought after T St in Sacramento Ca. Tons of beautiful sunlight flows through the house. There are three spacious bedrooms plus office/den. Two full bathrooms with one of them downstairs. Brand new exterior and interior paint. Gorgeous large backyard perfect for entertaining. Walking distance to the UC Davis Medical Center. Just a hop and skip away from coffee shops bistros and all that midtown has to offer! Dont miss this one!""",USD,1491.0,1491.0,sqft,2.0,3.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Sacramento County
508,95818-25794905,9,5789,20288,USA,2021-07-07,0,0,Listed for sale,1625616000000.0,979000.0,459.0,Sacramento,CA,1970,782 Robertson Way,95818.0,-121.5074234008789,38.553749084472656,0,"""Lets get this party started! Gather your family and friends in a backyard paradise complete with a sparkling pool shady patio and beautiful tall trees. An over the top outdoor kitchen features two barbeques one gas one charcoal a smoker built-in burner and ice chest a sink and a high top table. Did we mention the most recent addition - a charming pizza oven? This fabulous yard comes with a five bedroom house with gleaming hardwood floors kitchen and downstairs bathroom recently remodeled. The formal living and dining rooms boast a fireplace large windows and a sliding door that opens to the patio. Two bedrooms downstairs one used as an office. Upstairs there is a spacious master suite with a sitting area a balcony overlooking the large yard and a walk-in closet plus two additional bedrooms and a bathroom. Great storage throughout plus a one car garage with an extra room behind for storage or hobbies. Walk to Crocker Riverside school Vics ice cream and shops!""",USD,2131.0,2131.0,sqft,3.0,5.0,0.0,1,0.0,0,0,1,0,0,0,SINGLE_FAMILY,Sacramento County
509,95605-72557762,9,5790,41665,USA,2021-07-07,0,0,Listed for sale,1625616000000.0,449000.0,277.0,West Sacramento,CA,2007,287 McDowell Ln,95605.0,-121.50939178466795,38.58858489990234,0,"""Enjoy your Cosmopolitan Lifestyle & be in the midst of it all! Walk to Coffee Shops Restaurants Old Sac the Ballpark Golden 1 & more! Take a stroll along the river to escape from the hustle & bustle of daily life! Enjoy views of downtown as well as the fireworks from Raley Field! A short drive to the freeway makes commuting a breeze! This urban modern home has all of the features todays Buyer demands! Beautiful tile & laminate flooring neutral colors throughout granite slab counters 10ft ceilings Entertain in the spacious Great Room accented by a beautiful open space with modern laminate flooring. Front facing gas fireplaces are gorgeous examples of our modern style. Three levels of practical elegance include a private guest suite and one car garage on entry level kitchen & great room on second level & 2BR/2 full Baths on the third level! Low maintenance private backyard & no mello roos! Dont miss your chance to experience your ideal lifestyle in your new home.""",USD,1619.0,1619.0,sqft,3.0,3.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Yolo County
510,95818-111433807,9,5791,20288,USA,2021-07-07,0,0,Listed for sale,1625616000000.0,1200000.0,472.0,Sacramento,CA,1928,3530 Cutter Way,95818.0,-121.47830200195312,38.54257583618164,0,"""This stately Spanish Revival-Andalusian home is timeless and proud with its sensual arches handsome wood and beautiful ironwork. A certain reverance to times of yore are felt as you experience this magnificient treasure. Meticulously kept both inside and out with sesitive updates and upgrades. The living areas are spacious and the windows are amazing. Energy effient HVAC copper plumbing new windows and an updated electric panel are here for you to enjoy. The detached garage has its own water heater electric panel and huge sink. The possibilities for an ADU remote home office etc. are endless. This history laden area now called Curtis Park was once called Whiskey Hill where thirsty travelers stopped for local refreshment. Walk to the park Gunthers Ice Cream Parlor or Sierra 2 Neighborhood Center. Easy access to shopping public transportation and freeways.""",USD,2544.0,2544.0,sqft,3.0,3.0,0.0,1,0.0,0,0,1,0,0,0,SINGLE_FAMILY,Sacramento County
511,95691-16533832,9,5792,41665,USA,2021-07-07,0,0,Listed for sale,1625616000000.0,499999.0,346.0,West Sacramento,CA,1941,1907 Vermont Ave,95691.0,-121.528564453125,38.56440353393555,0,"""Perched in the iconic State Streets community the home was designed with comfort and entertaining in mind. As Guests arrive they are greeted with restored landscaping and a front deck thats ripe for enjoying the wonderful delta breeze on a cool summer evening. The turnkey interior is elegantly designed. Upon entering the home family and friends will immediately notice the unobstructed sight lines from the front of the home to the back and the richly detailed finishes that are engulfed in natural light. Just behind the family room is a full bed and bath suited to serve as a guest bed or a great private office. Next to that is an exceptional dining area and butlers pantry that provides an amazing set up for hosting small events and family gatherings. Beyond the dining area is the incredible kitchen suited for chefs of all levels with the primary suite and a third bedroom just behind it. The backyard provides exceptional space and is the entertainers dream. Welcome to 1907 Vermont Ave!""",USD,1447.0,1447.0,sqft,2.0,3.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Yolo County
512,95816-25783874,9,5793,20288,USA,2021-07-07,0,0,Listed for sale,1625616000000.0,1495950.0,264.0,Sacramento,CA,1925,2714 H St,95816.0,-121.46914672851562,38.57590866088867,0,This 5663 square foot multi family home has 4 bedrooms and 0.0 bathrooms. This home is located at 2714 H St Sacramento CA 95816.,USD,5663.0,5663.0,sqft,0.0,4.0,0.0,1,0.0,0,0,0,0,0,0,MULTI_FAMILY,Sacramento County
513,95818-25794191,9,5794,20288,USA,2021-07-07,0,0,Listed for sale,1625616000000.0,799500.0,348.0,Sacramento,CA,1932,2775 19th St,95818.0,-121.4905776977539,38.55400466918945,0,Fabulous 2 story Vintage Landpark Home. 3bedroom/2bath with updated Master and kitchen and so much more.This is a Family Friendly Neighborhood. A Must see property.,USD,2298.0,2298.0,sqft,2.0,3.0,0.0,1,0.0,0,0,0,0,0,0,SINGLE_FAMILY,Sacramento County
514,93101-15894607,9,5996,13712,USA,2021-07-13,0,0,Listed for sale,1626134400000.0,995000.0,0.0,Santa Barbara,CA,1920,1735 Gillespie St,93101.0,-119.72228240966795,34.419212341308594,0,Charming two bedroom one bath cottage in a great corner lot location. Features include a cozy fireplace and an inviting deck. Hardwood floors and great picture windows,USD,0.0,0.0,sqft,1.0,2.0,0.0,1,1.0,1,One,0,0,0,0,SINGLE_FAMILY,Santa Barbara County
515,93101-15892888,9,5997,13712,USA,2021-07-12,0,0,Listed for sale,1626048000000.0,1050000.0,0.0,Santa Barbara,CA,1951,1224 W Micheltorena St,93101.0,-119.72149658203124,34.413803100585945,0,"""California cottage on prime upper Westside street. Quite elevated cul-de-sac with views of downtown city and mountains. Home and property in is in need of repairs. Flexible floor plan should allow for creating primary bedroom with own bath and a third bedroom or a den / family room. This is a trust sale and property will be sold in its present AS IS condition. Owners live out of state and are unsure of the property lines. A physical inspection and termite report are available.""",USD,0.0,0.0,sqft,1.0,2.0,0.0,1,2.0,1,One,0,0,0,1,SINGLE_FAMILY,Santa Barbara County
516,93103-119599115,9,5998,13712,USA,2021-07-11,0,0,Sold,1559692800000.0,1275000.0,766.0,Santa Barbara,CA,2011,601 E Micheltorena St UNIT 105,93103.0,-119.70194244384766,34.433921813964844,0,Located in Bella Riviera this 3 bed 3bath condo is in turn-key condition and has Ocean Views. Ideally located on the Upper East of Santa Barbara this spacious condo has an open kitchen dining and living room are on the main floor. The kitchen features a brand new Wolf Stove a new Bosch dishwasher and a large island. You have lovely ocean views from the balcony on the main floor. The main floor also features a guest room with a full bath and its own private entrance if desired. On the top floor you have the master and the 2nd guest room. The master bedroom has a large bathroom with double vanity and a walk-in closet. The balcony in the master bedroom has excellent ocean views. The backyard space and two-car garage are hard to find in condos on the Upper East. Showings start Sunday.,USD,1665.0,1665.0,sqft,3.0,3.0,1665.0,1,2.0,1,Tri-Level,0,0,0,1,CONDO,Santa Barbara County
517,93110-240411502,9,5999,13712,USA,2021-07-10,0,0,Listed for sale,1625875200000.0,1399000.0,0.0,Santa Barbara,CA,0,1060 Winther Way,93110.0,-119.75312042236328,34.45595550537109,0,Unlimited potential with this special piece of land. A rare find and opportunity to develop a special haven for your family or a custom development. This spectacular location is removed from the street but within 6 minutes of driving distance to La Cumbre Plaza and downtown State Street. Directly adjacent to the San Marcos Foothills Nature Preserve the views are some of the best in Santa Barbara offering peace and tranquility. There has been significant investment by owners to develop the property. This property has two access driveways on each end which makes potential that much more significant for all builders and investors. A wonderful opportunity to make your dreams come true!,USD,0.0,0.0,Acres,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Santa Barbara County
518,93110-72552181,9,6000,13712,USA,2021-07-10,0,0,Listed for sale,1625875200000.0,1099000.0,569.0,Santa Barbara,CA,2006,4004 Via Lucero APT 8,93110.0,-119.75640869140624,34.44189453125,0,"""Luxury Living at Via Lucero!  Imagine waking up in a serene setting -- much like a five-star boutique resort -- starting your day with a scrumptious breakfast on the patio with views of the beautiful mountains and palm trees followed by a leisurely drive up to the Valley for a bit of shopping and capping your day with a wonderful dinner at one of the fine restaurants located on the upper State Street corridor. This dream can be your reality while living at Via Lucero in the luxurious Estancia Lucero development comprised of an intimate 13 townhomes.Featuring quality craftsmanship throughout this beautiful and spacious tri-level home including 9 high ceilings hardwood flooring premier appliances solid wood doors and travertine tiled baths serenity envelopes the homeowners. Built in 2006 this 1936 square foot home features an open floor plan and comprises two bedrooms two and one half baths and a gourmet large and inviting kitchen. \n\nFlowing into the dining room and expansive living room featuring a fireplace and room for a home office the French doors open to an inviting patio with views of the mountains and swaying palm trees. Expanding the living space and bringing the outdoors in entertaining is a delight in this home boasting abundant natural light. Al fresco dining on the hardscaped large and private patio further compliments the interior dining setting and provides a wonderful setting for gathering friends. High-end stainless appliances beautiful and plentiful wood cabinetry granite counters a skylight travertine flooring and a wine refrigerator in the kitchen enable easy entertaining. \n\nBoth bedrooms are located on the second level and the large master bedroom and spa-like en suite bath is the ideal place to soak away any stresses of the day. Featuring custom-made closet systems the master bedrooms walk-in closet easily displays your curated wardrobe. The lovely second bedroom/office is also en suite and takes advantage of the mountain views. \n\nThe lower-level features custom-built cabinetry in the spacious laundry room and features a high-end washer/dryer. This room can also serve as a gym massage room or additional office space. Interior access to the two-car garage which also features beautiful diamond plate cabinetry/ample storage is the ultimate in convenience and security. Located within the highly-sought after Hope school district is another plus of this stunning home.\n\nBenefitting from this end-unit luxury townhome conveniently located near restaurants and shops a lifetime of sumptuous living awaits at the beautiful Mediterranean style Estancia Lucero.""",USD,1931.0,1931.0,sqft,3.0,2.0,1931.0,1,2.0,1,Tri-Level,0,0,0,1,SINGLE_FAMILY,Santa Barbara County
519,93110-15902159,9,6001,13712,USA,2021-07-10,0,0,Listed for sale,1625875200000.0,1235000.0,1050.0,Santa Barbara,CA,1957,415 N La Cumbre Rd,93110.0,-119.7513198852539,34.445728302001946,0,"""Charming single level two bedroom and two full bath home located within close proximity to area parks local restaurants and boutique shopping.Chefs kitchen complete with custom cabinetry stainless steel appliances glass tile backsplash and Caesarstone countertops.Living room offers a wood burning fireplace and refinished hardwood flooring. Updated bathrooms with custom tiled showers and vanities.Sited on .14 acres of professionally landscaped grounds boasting a pavered driveway mature hedges and covered rear patio.Retrofitted windows presidential composition roof and detached two car garage with added off-street parking.Located in the highly sought after Hope School District Attendance area.""",USD,1176.0,1176.0,sqft,2.0,2.0,1176.0,1,2.0,1,One,0,0,0,1,SINGLE_FAMILY,Santa Barbara County
520,93105-15897800,9,6002,13712,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,899900.0,693.0,Santa Barbara,CA,1970,51 La Cumbre Cir,93105.0,-119.7480010986328,34.431739807128906,0,"""Nicely updated Casa La Cumbre unit well located in a quiet section of this wonderfully secluded complex. This home features smooth ceilings wood floors granite counters crown moldings wood shutters abundant natural light a motorized awning wonderful roses and a host of other upgrades. Almost 1300 feet of single level living this was originally the 3 bedroom plan like many of these units the 3rd bedroom has been opened up to become a dining room but could easily be restored to a bedroom if needed.""",USD,1298.0,1298.0,sqft,2.0,3.0,1298.0,1,2.0,1,One,0,0,0,1,SINGLE_FAMILY,Santa Barbara County
521,93105-15885152,9,6003,13712,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,1995000.0,1219.0,Santa Barbara,CA,1963,2697 Montrose Pl,93105.0,-119.71196746826172,34.452823638916016,0,Do not go on property without appointment or disturb occupants. May require all cash or construction loan. Garage was destroyed by fire roof has been replaced interior is stripped of wall finishes (open studs joists) and floor coverings. Some views toward city/ocean. Probate sale court confirmation not required.,USD,1636.0,1636.0,sqft,2.0,3.0,1636.0,1,0.0,0,One,0,0,0,0,SINGLE_FAMILY,Santa Barbara County
522,93101-15892460,9,6004,13712,USA,2021-07-08,0,0,Listed for sale,1625702400000.0,699000.0,352.0,Santa Barbara,CA,1983,611 W Sola St APT 9,93101.0,-119.71400451660156,34.41843795776367,0,Move in Condition centrally located in the Westside 2 bedroom 1.5 bath 2 story bedrooms upstairs for privacy nice romantic balcony master bedroom has high ceilings and 2 closets granite kitchen and newer fine tile flooring and a nice large back patio to complement the very nice condo 1 carport and one assigned parking space. Close to all what Santa Barbara has to offer minutes to everything. Open House Friday 7/09/ from 10 to 2 pm and Saturday 07/10 from 10 to 2 pm.,USD,1983.0,1983.0,sqft,2.0,2.0,1983.0,1,0.0,0,Two,0,0,0,1,CONDO,Santa Barbara County
523,93101-15894534,9,6005,13712,USA,2021-07-08,0,0,Price change,1624579200000.0,929000.0,797.0,Santa Barbara,CA,1930,521 W Pedregosa St,93101.0,-119.7195053100586,34.423839569091804,0,3 bedroom 2 bath plus bonus room. Single level. New Roof. New Exterior Paint. New flooring throughout.  Laundry/storage room. Big cemented area in back great parking. Lot provides room for expansion. According to City Record zoned for more than 1 unit.Get Creative make more $. Quick to Downtown West Side restaurants shopping Mesa Beaches Freeway.,USD,1166.0,1166.0,sqft,2.0,3.0,1166.0,0,0.0,0,One,0,0,0,0,SINGLE_FAMILY,Santa Barbara County
524,93105-15897663,9,6006,13712,USA,2021-07-08,0,0,Listed for sale,1625702400000.0,1569000.0,624.0,Santa Barbara,CA,1968,3740 Alcamo Pl,93105.0,-119.74877166748048,34.428253173828125,0,"""Beautiful Hidden Valley Duplex located on a quiet cul de sac. Optimal location close to DownTown Santa Barbara and Hendrys Beach. Bright and sunny with spacious bedrooms. One side offers a Two story 3 bedroom 2.5 bath. The other is a single level 2 bedroom 1.5 bathroom. Two private fenced yards two car shared garage and two separate laundry rooms. Updated dual pane windows and sliders throughout. Fresh exterior and interior paint updated stone fireplaces and updated landscaping. Perfect for extended family living Living on one side and renting the other or renting both sides as an investment opportunity.""",USD,2513.0,2513.0,sqft,5.0,5.0,2513.0,1,2.0,1,One-Two,0,0,0,0,SINGLE_FAMILY,Santa Barbara County
525,93103-15888000,9,6007,13712,USA,2021-07-07,0,0,Listed for sale,1625616000000.0,1995000.0,979.0,Santa Barbara,CA,1921,516 E Micheltorena St,93103.0,-119.70198059082031,34.43173217773437,0,"""Enjoy ocean views from this timeless Craftsman home conveniently located in the charming Upper Eastside. This 3-bed | 2-bath home offers over 2000 SF of living space w/additional SF in the finished garage perfect for conversion to an Accessory Dwelling Unit for supplementary income. The home is updated w/remodeled bathrooms & significant updates to the kitchen to offer an open layout between the kitchen dining & living areas. Enjoy indoor-outdoor living w/a wet bar & spacious entertainment deck off the upstairs living area featuring captivating ocean & island views. The private yard below offers multiple fruit trees & a newer paver patio. Located nearby Roosevelt School & multiple parks dont miss this opportunity to have the downtown lifestyle in a quiet residential neighborhood!""",USD,2038.0,2038.0,sqft,2.0,3.0,2038.0,1,0.0,0,Two,0,0,0,1,SINGLE_FAMILY,Santa Barbara County
