,id,stateId,countyId,cityId,country,datePostedString,is_bankOwned,is_forAuction,event,time,price,pricePerSquareFoot,city,state,yearBuilt,streetAddress,zipcode,longitude,latitude,hasBadGeocode,description,currency,livingArea,livingAreaValue,lotAreaUnits,bathrooms,bedrooms,buildingArea,parking,garageSpaces,hasGarage,levels,pool,spa,isNewConstruction,hasPetsAllowed,homeType,county
144,92037-16856343,9,1395,54296,USA,2021-07-12,0,0,Sold,1365638400000.0,1750000.0,688.0,La Jolla,CA,1990,5510 Moonlight Ln,92037.0,-117.25794219970705,32.81456756591797,0,"""VRM $2.999M - $3.149M. Rarely offered sit down whitewater view ranch home in La Jolla! This 4 bedroom modern beach house situated in La Jolla Mesa offers protected ocean and bay views from the surfers at Crystal Pier to the sail boats along the eastern side of Mission Bay. Come enjoy this gorgeous La Jolla home with a floor-plan that works for so many different uses. Rooftop deck pool with spa elevated outdoor dining and a custom remodel that is sure to wow. The kitchen and living area feature an open floor plan with 16ft. Fleetwood doors providing seamless access to the backyard and making it ideal for entertaining and family gatherings at any time of year. The backyard offers a saltwater pool spa fire pit a raised deck to take in elevated ocean views and the high quality rooftop Life Deck provides a 360 birds eye view of San Diegos iconic coastal bay and Downtown skyline views! Additional features include Milgard windows throughout gleaming hardwood floors a cozy fireplace in the family room gourmet kitchen soak-in tub and so much more! Dont miss out on this great opportunity! Equipment: Garage Door OpenerPool/Spa/Equipment Range/Oven Sewer: Sewer Connected Topography: GSL""",USD,2544.0,2544.0,sqft,3.0,4.0,0.0,1,2.0,1,One,1,1,0,0,SINGLE_FAMILY,San Diego County
145,92037-16849349,9,1396,54296,USA,2021-07-10,0,0,Price change,1625875200000.0,4195000.0,1597.0,La Jolla,CA,1991,450 Arenas St,92037.0,-117.2783203125,32.83514404296875,0,Stunning updated one owner Beach Mediterranean in highly sought after Beach Barber Tract on large corner private walled lot. Three blocks from beach short bluff stroll from Village restaurants shops entertainment and La Jolla Cove. Architect-designed two story sunny bright airy light-filled newer open floor plan. Over a dozen dual pane French doors and thirty windows provide unobstructed views to three patios raised porches and fountains to bring the outside in. Raised ceilings throughout hardwood and tile floors custom glass fronted cabinets paneled doors custom entryway book and art niches. A lovely peaceful house with historic character in a prime location. First floor has two bedroom areas opening onto patios family room with built-ins and fireplace kitchen with breakfast nook and island dining room sunroom and laundry room. Master bedroom suite occupies entire second story with large bedroom window seat luxurious bath and walk-in closet. Drought tolerant accent lighted landscape mature trees and shrubs flagstone and tile walkways. Two car attached garage with epoxy floor and rare small basement for extra storage. Sewer: Sewer Connected Topography: LL,USD,2627.0,2627.0,sqft,2.0,3.0,0.0,1,2.0,1,Two,0,1,0,0,SINGLE_FAMILY,San Diego County
146,92037-16858459,9,1397,54296,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,2450000.0,908.0,La Jolla,CA,1991,1407 Caminito Faro,92037.0,-117.24921417236328,32.81598281860352,0,Stunning Panoramic Ocean & Bay views from many rooms set the perfect backdrop for this Single Level gem at gated Crystal Bay! Expansive gourmet kitchen w/breakfast area features: granite counters newer refrigerator & top of the line Dacor appliances. Family room & MA BR open to lovely backyard w/ frameless glass fence to enhance your remarkable views! Luxurious MA BA ($80K 2015) boasts heated floors granite counters frameless glass shower enclosure & exquisite details throughout. 1 BR used as office. 3 fireplaces A/C (2015) 3 car garage w/lots of built-ins. Fabulous club amenities! * Fabulous club amenities include: 2 pools tennis courts library & fitness center. * $80K renovated Master BA feature granite counters heated floors frameless  glass shower enclosure elegant gold hardware and exquisite details throughout. * Kitchen features: Dacor gas range food warmer microwave & oven newer  refrigerator instant hot water & plentiful cabinetry. * New Carpet * A/C 2015 * Water Heater (2019) * $35K Landscaping (2015) * Solar tube skylights in living room & powder room. * 3 fireplaces in living room family room & Master BR * Living and Dining room opens to private atrium. * Plantation shutters * 3 Car garage with Tons of built-ins . * 1 BR used as office. Complex Features: Equipment: Dryer Washer Sewer: Sewer Connected Topography: LL,USD,2699.0,2699.0,sqft,3.0,4.0,0.0,1,3.0,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
147,92037-48180675,9,1398,54296,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,1599000.0,767.0,La Jolla,CA,1980,2459 Ardath Rd,92037.0,-117.25048065185548,32.84914016723633,0,Single level ranch home in the heart of Hidden Valley walking distance to La Jolla shores shops & eateries. Open beam ceilings with abundant windows allow sunlight to cascade in to the grand room and lovely views to the expansive half acre private grounds with manicured lawns with lots of decking for family fun and entertaining. Walk to La Jolla Shores retail and beach and La Jolla Beach & Tennis Club. Peek ocean views. Equipment: Garage Door Opener Sewer: Sewer Connected Topography: LLSSLP,USD,2086.0,2086.0,Acres,4.0,3.0,0.0,1,0.0,0,One,0,0,0,0,SINGLE_FAMILY,San Diego County
148,92037-51080054,9,1399,54296,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,3298000.0,723.0,La Jolla,CA,2004,5410 La Jolla Mesa Dr,92037.0,-117.26028442382812,32.81329345703125,0,Set on a knoll above Birdrock with 75 feet of frontage overlooking the Pacific Ocean Birdrock Pt. Loma and downtown SD - beyond compare! Classic and pristine Nantucket style custom home with white oak floors impressive staircase volume ceilings & open floor plan to embrace major ocean views & surrounds. Elegant public rooms include gracious entry foyer formal living room with fireplace & floor-to-ceiling windows and intimate dining room with cozy built-in library. Top-of-line all stainless steel appliances: Bertazzoni range/oven steam oven & warming drawer and SubZero fridge plus beverage fridge & ice-maker. Easy stroll to Birdrock retail & beach! EV charging station. Equipment: Dryer Range/Oven Washer Sewer: Sewer Connected Topography: GSL,USD,4564.0,4564.0,sqft,5.0,5.0,0.0,1,2.0,1,Three Or More,0,1,0,0,SINGLE_FAMILY,San Diego County
149,92037-16855626,9,1400,54296,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,3495000.0,1610.0,La Jolla,CA,1939,5606 Dolphin Pl,92037.0,-117.27110290527344,32.814041137695305,0,Fully remodeled in 2018 through local architect Melvin McGee this beautiful home was designed with the utmost of attention to detail. From the moment you enter it will feel like you have arrived home with its Farmhouse touches modern accents and stunning ocean views. Gorgeous wood floors throughout large living area with decorative beams large kitchen with beautiful kitchen island and stainless appliances recessed lighting throughout 2nd story master suite guest room downstairs private guest quarters or office with separate entrance over garage two patios to enjoy the sunsets central heat and air conditioning but also has mini-split systems in bedrooms fireplace in living room and so much more! Located west of LJ Blvd that is close to the Bird Rock Village and beaches! Fully remodeled in 2018 through local architect Melvin McGee this beautiful home was designed with the utmost of attention to detail. From the moment you enter it will feel like you have arrived home with its Farmhouse touches modern accents and stunning ocean views. Gorgeous wood floors throughout large living area with decorative beams large kitchen with beautiful kitchen island and stainless appliances recessed lighting throughout 2nd story master suite guest room downstairs private guest quarters or office with separate entrance over garage two patios to enjoy the sunsets central heat and air conditioning but also has mini-split system in master fireplace in living room and so much more! Located west of LJ Blvd that is close to the Bird Rock Village and beaches! Equipment: Garage Door Opener Sewer: Sewer Available Public Sewer Topography: LL,USD,2171.0,2171.0,sqft,4.0,3.0,0.0,1,1.0,1,Two,0,1,0,0,SINGLE_FAMILY,San Diego County
150,92037-16839513,9,1401,54296,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,1095000.0,748.0,La Jolla,CA,1973,2500 Torrey Pines Rd UNIT 502,92037.0,-117.2496337890625,32.851455688476555,0,Ocean and coastline views from this sunny and tastefully remodeled 5th flr condo offering 1464 sf open floor plan 2 bdrm/ 2 bath plus an office space alcove. Kitchen includes stainless steel appliances wine cooler glass tile back splash maple cabinetry and granite countertops with a bar-style counter. Master suite offers a walk in closet built in cabinets slate floors and shower floor to ceiling windows with electronic shades that show case incredible ocean views. Enjoy Maple hardwood floors recessed lighting custom-tiled showers and vanities Living room with a wall unit and wall mounted fireplace and a spacious balcony with shades for enjoying jaw dropping sunset views and cross breezes throughout. Shore Tower provides resort-style amenities featuring an elegant foyer gym with sauna and showers lighted tennis courts large rec room sparkling pool and spa guest suites for visiting friends or relatives and a BBQ area. There is an on-site property manager with security. This unit includes 1 assigned garage parking space as well as plenty of guest parking on site. Convenient access to La Jolla Shores La Jolla Village UCSD and nearby freeways.,USD,1464.0,1464.0,Acres,2.0,2.0,0.0,1,1.0,1,One,0,1,0,0,CONDO,San Diego County
151,92037-16848752,9,1402,54296,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,4900000.0,1107.0,La Jolla,CA,2005,1178 Virginia Way,92037.0,-117.27066040039062,32.84298324584961,0,"""VILLAGE BEAUTY! Very private and serene this home is an oasis in downtown La Jolla. Walkable to the Village and La Jolla Cove this contemporary Mediterranean home is move-in ready. With an abundance of outdoor space its the perfect home for entertaining. Three of the bedrooms are en-suite and have private balconies. The elegant spacious master bedroom has a wonderful walk in closet with custom cabinetry. The master bathroom has a large soaking tub and fireplace. Off the master bedroom is a private patio and a balcony that overlooks the courtyard. The large chefs kitchen has a 6-burner Viking range and a generous island and opens to a charming courtyard thats made for outdoor dining. An outdoor shower is perfect for coming in from the surf. Enjoy warm nights in the covered cabana with an outdoor fireplace and large screen TV. Dreamy and romantic this charming villa is within walking distance to all the fabulous restaurants and stores that La Jolla has to offer and is very close to all the excellent La Jolla schools.""",USD,4428.0,4428.0,sqft,5.0,4.0,0.0,1,2.0,1,Two,0,1,0,0,SINGLE_FAMILY,San Diego County
152,92037-16839603,9,1403,54296,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,599000.0,637.0,La Jolla,CA,1970,2510 Torrey Pines Rd UNIT 407,92037.0,-117.24913024902344,32.851585388183594,0,Welcome home! 2 bedroom 2 bathroom just blocks away from La Jolla Shores Beach! Unit is on the top floor and in a gated community. Open floor plan with a lot of natural light and a private balcony off of the living room. New wood like laminate flooring in common areas. Spacious bedrooms are on opposite sides of the unit for extra privacy each with new carpet. New cabinets and appliances in kitchen with recessed lighting. Community pool. Close proximity to I-5 and 52 freeway and all that La Jolla has to offer! Equipment: Range/Oven Topography: LL,USD,941.0,941.0,Acres,2.0,2.0,0.0,1,0.0,0,One,0,1,0,0,CONDO,San Diego County
153,92037-16835837,9,1404,54296,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,980000.0,572.0,La Jolla,CA,1980,3195 Morning Way,92037.0,-117.23463439941406,32.868301391601555,0,Rarely Available beautiful and bright 3 bedroom 2.5 bathroom Townhome in Cambridge community conveniently located near UCSD south entrance. Two car garage end unit with windows facing east south and west. Open spacious floor plan new carpet one year old furnace and washer newer wood Laminate floor and interior paint cozy fireplace & custom lightings gourmet Kitchen. This corner unit has three bay window sitting area in living room and bedrooms. Mini wet bar in dining room. Large front patio for outdoor entertaining. Close to shopping center (Whole Food/Trader Joes etc.) movie theater and restaurants. Walking distance to UCSD minutes to La Jolla Shores & Beaches. Easy Access to Freeway I-5 805 and 52. Equipment: Dryer Washer Sewer: Sewer Connected Topography: LL,USD,1714.0,1714.0,Acres,3.0,3.0,0.0,1,2.0,1,Two,0,1,0,0,CONDO,San Diego County
154,92037-16841606,9,1405,54296,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,489000.0,708.0,La Jolla,CA,1972,8529 Villa La Jolla Dr APT D,92037.0,-117.2348861694336,32.862747192382805,0,"""Introducing a well maintained 1 bedroom 1 bathroom upper level condo in the heart of La Jolla San Diego. Enjoy a good sized living room complete with recessed lights and ceiling fan. Outside the living room is a large balcony with ample space to the enjoy the outdoors. The kitchen offers white modern cabinetry and stainless steel appliances. The dining area off the kitchen is bright and airy. The large and spacious bedroom can accommodate 2 queen sized beds. The hallway also features large mirrored closet just like the bedroom. The bathroom is clean and in tip-top shape. Community amenities include a large swimming pool spa clubhouse and fitness room for resort style living. Incredible location in La Jolla close to UCSD La Jolla Shores UTC. Close by shopping center of The Shops of La Jolla & La Jolla Village Shopping Center include Trader Joes Starbucks Ralphs AMC Theater and much more. This property is turn-key!""",USD,691.0,691.0,Acres,1.0,1.0,0.0,1,0.0,0,One,0,1,0,0,CONDO,San Diego County
155,92037-16848301,9,1406,54296,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,1299000.0,1309.0,La Jolla,CA,1970,457 Coast Blvd UNIT 503,92037.0,-117.28009033203124,32.84320068359375,0,Oceanfront building walking distance to all restaurants shops grocery store movie theater and world class beaches in the Village! Sit on the park that is top of the bluff overlooking the ocean and watch the sunset in your own front yard or enjoy an ocean view and breeze from your living room kitchen and bedrooms.  Exterior building is going through a renovation with new windows and stucco for an updated look. Kitchen and bathrooms have been updated as well. One of very few buildings in San Diego that allows nightly rentals making this a very affordable second home and excellent investment! Equipment: Garage Door Opener Sewer: Sewer Connected Topography: LL,USD,992.0,992.0,sqft,2.0,2.0,0.0,1,1.0,1,One,0,1,0,0,CONDO,San Diego County
156,92037-16835748,9,1407,54296,USA,2021-07-09,0,0,Listing removed,1566864000000.0,2350.0,0.0,La Jolla,CA,1980,8795 Gilman Dr UNIT H,92037.0,-117.2366180419922,32.86752700805664,0,Wonderful 2 bedroom/ 1 bath condo conveniently located in La Jolla. Walk to UCSD UTC dining shops and great freeway access. Sunny west facing top floor end unit. Laminate flooring throughout freshly painted walls. Natural light ample storage. Washer & Dryer in condo. Quiet well maintained complex with pool and spa. Detached single car garage with storage.,USD,822.0,822.0,sqft,1.0,2.0,0.0,1,1.0,1,One,0,1,0,0,CONDO,San Diego County
157,92037-16856346,9,1408,54296,USA,2021-07-08,0,0,Listed for sale,1625702400000.0,2150000.0,1224.0,La Jolla,CA,1962,5515 Candlelight Dr,92037.0,-117.25822448730469,32.81477737426758,0,View home in La Jolla Mesa! Photos can’t do it justice – you’ll be drawn to some of the best views of the coastline bay and city when you enter this lovely and spacious home. The ocean view and nighttime view of the lights will have your guests talking! Designed for entertaining and indoor/outdoor living this property is located just east of Bird Rock and a short drive to the beach. The open floor plan and kitchen area are flanked by walls of glass that look out to the backyard area and beyond. The formal living area and fireplace take advantage of the outdoor views while the large primary bedroom also provides direct access to the back yard. Views are protected by the HOA front and rear including views of the ocean from the front guest room which provides for great sunset viewing opportunities. A well maintained two car garage with workshop space and thoughtful landscaping complete the property.,USD,1757.0,1757.0,sqft,2.0,3.0,0.0,1,2.0,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
158,92037-16850051,9,1409,54296,USA,2021-07-08,0,0,Price change,1625788800000.0,2199000.0,1593.0,La Jolla,CA,1935,735 Nautilus St,92037.0,-117.2733383178711,32.83232879638672,0,Builder/Investor Opportunity. Original La Jolla home with potential to build two units. Proposed square footage of each unit will be 3000 ft.² with ocean view rooftop decks 2 floors with a basement and of course walking distance to all La Jolla has to offer. Plans have been submitted to the city and are under review. Sewer: Sewer Connected Topography: LL,USD,1380.0,1380.0,sqft,1.0,3.0,0.0,1,2.0,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
159,92037-16856915,9,1410,54296,USA,2021-07-07,0,0,Listed for sale,1625702400000.0,1500000.0,828.0,La Jolla,CA,1961,2222 Bahia Dr,92037.0,-117.2417984008789,32.81949234008789,0,"""Location Location Location...and Views! This is the first time this property has been on the market in over 50 years! Fantastic opportunity to create the dream home you have always wanted. This single-story property sits on a quiet street and offers panoramic views of the ocean and white water views from the south. Ocean views can be seen from the moment you walk up to the front door. Theres a possibility to add a second story to really take advantage of the amazing views. This property is ready for you to make it one of the best view homes in San Diego!""",USD,1812.0,1812.0,sqft,2.0,3.0,0.0,1,2.0,1,One,1,1,0,0,SINGLE_FAMILY,San Diego County
160,92037-16854983,9,1411,54296,USA,2021-07-07,0,0,Listed for sale,1625702400000.0,2695000.0,1014.0,La Jolla,CA,1968,6030 Bellevue Ave,92037.0,-117.27058410644531,32.82155990600586,0,Firstly the location....Upper Hermosa offers a greatly-desired lifestyle; it is a throwback to the neighborhoods of yesteryear and is adored by those who live on its tree-lined streets. Then the picturesque curb appeal and lush setting....The gated spacious brick courtyard entry is simply gorgeous with its mature plantings lemon-lime trees and a ready-for occupancy doll house! And the home....With the architectural integrity of a by-gone era it has vaulted ceilings wood floors a family-sized kitchen and bay windows overlooking the private romp-ready yard. The fruit trees and redwood garden bed offer delicious treats! Living is mostly on one level. There are a myriad possibilities for remodel and/or expansion or enjoy it just as it is! A beautiful home in an idyllic neighborhood that is walking distance to the bike path a beautiful viewpoint with small beach the shops of Birdrock and the iconic WindanSea beach. Equipment: Dryer Washer Sewer: Sewer Connected Topography: LL,USD,2659.0,2659.0,sqft,4.0,4.0,0.0,1,2.0,1,Two,0,1,0,0,SINGLE_FAMILY,San Diego County
161,92037-16858130,9,1412,54296,USA,2021-07-07,0,0,Listed for sale,1625702400000.0,1825000.0,672.0,La Jolla,CA,1998,6043 Oakgate Row,92037.0,-117.23535919189452,32.83102035522461,0,This upgraded property has an abundance of natural light. The kitchen flows nicely into the family room and outdoor patio area. A den was added in lieu of a third car garage plus a 3rd full bath- perfect for home office. The house has 3.5 baths. Solar system included and paid in full-no contract to assume. This home is on a quiet single loaded street located in a cul-du-sac with no neighbors across or behind the property. The community offers a pool basketball court clubhouse and playground. Complex Features: Equipment: DryerGarage Door Opener Washer Sewer: Sewer Connected,USD,2716.0,2716.0,sqft,4.0,4.0,0.0,1,2.0,1,Multi/Split,0,1,0,0,SINGLE_FAMILY,San Diego County
162,92037-16855438,9,1413,54296,USA,2021-07-06,0,0,Listed for sale,1625788800000.0,975000.0,855.0,La Jolla,CA,1992,5726 La Jolla Blvd UNIT 201,92037.0,-117.27141571044922,32.81628799438477,0,"In the ""heart Of Bird Rock"" features include 2 bedrooms and 2 full bathrooms open unit with generous living space 2 underground tandem parking spaces & storage locker. Blocks from the beach and steps to shops and fine dining.",USD,1140.0,1140.0,Acres,2.0,2.0,0.0,1,2.0,1,Three Or More,0,1,0,0,CONDO,San Diego County
163,92037-16852343,9,1414,54296,USA,2021-07-06,0,0,Listed for sale,1625529600000.0,1395000.0,656.0,La Jolla,CA,1980,6509 Caminito Catalan,92037.0,-117.2451629638672,32.834484100341804,0,"""Windemere is located in the coastal community of La Jolla California. Gate-guarded it is comprised of acres of lushly landscaped land and offers exceptional common facilities such as multiple tennis courts pools gym and miles of walking paths in a serene environment. This is the highly-sought-after Scottsdale model. Located in a quiet location it has been updated and refreshed has tall vaulted ceilings creating beautiful airy volume and is filled with light. Live an exceptional life enjoying all that La Jolla has to offer. Miles of beaches a quaint village and a sense of community second to none. Complex Features: Equipment: Dryer Range/Oven Washer Sewer: Sewer Connected""",USD,2128.0,2128.0,Acres,3.0,3.0,0.0,1,2.0,1,Multi/Split,0,1,0,0,TOWNHOUSE,San Diego County
164,92037-16856120,9,1415,54296,USA,2021-07-05,0,0,Listed for sale,1625443200000.0,1150000.0,795.0,La Jolla,CA,1992,5439 1/2 La Jolla Blvd,92037.0,-117.26718139648438,32.811954498291016,0,Enjoy peek ocean views and easy beach living from this spacious and bright three bedroom corner unit in the exclusive Santorini West complex inspired by the Greek Isles. Nestled in the heart of Birdrock this beautifully appointed condo is within walking distance to restaurants shops beaches and Calumet Park. The unit offers an open floor plan chefs kitchen with limestone countertops and stainless steel appliances French doors opening onto a private usable patio with ocean views one bedroom on the main level easy access side gate entry 2 reserved tandem underground parking spaces with storage locker tile flooring and dual zoned AC. All new windows installed recently newly renovated Master Bath custom designed closet systems reverse osmosis water filter in kitchen.,USD,1446.0,1446.0,Acres,3.0,3.0,0.0,1,2.0,1,Two,0,1,0,0,CONDO,San Diego County
165,92037-16849523,9,1416,54296,USA,2021-07-05,0,0,Listed for sale,1625443200000.0,2600000.0,1112.0,La Jolla,CA,1947,560 Fern Gln,92037.0,-117.27604675292969,32.834423065185554,0,Situated in the storybook community of Windansea this home offers a lifestyle that people adore with its proximity to beaches and all the Village pleasures. The home has been tastefully updated including a fully remodeled kitchen and master bathroom. With a flowing easy-to-live-in floor plan the interior spaces open onto a large and enchanting bricked patio where one enjoys privacy and the beauty of lush surrounds. It welcomes at all times of day and night. There are double masters one on the entry level; the other with beautiful ocean views and a large view deck feels like a retreat. Experience sea breezes passing gently through your space and never miss a sunset. An enchanting home in a well-loved close-to-all location. Sewer: Sewer Connected Public Sewer Topography: LL,USD,2339.0,2339.0,sqft,4.0,4.0,0.0,1,2.0,1,Two,0,1,0,0,SINGLE_FAMILY,San Diego County
166,92037-16855921,9,1417,54296,USA,2021-07-05,0,0,Price change,1625443200000.0,1699000.0,1595.0,La Jolla,CA,1950,5559 La Jolla Hermosa Ave,92037.0,-117.26788330078124,32.813819885253906,0,"""Charming Bird Rock Cottage ready for you to move in and enjoy! Easy walking to La Jolla Blvds restaurants coffee shops and shopping. Cool ocean breezes on the large front deck. Updated kitchen and bathroom. Original wood flooring. Low maintenance backyard. Oversized 1-car garage. Architectural Style: Craftsman/Bungalow View: Craftsman/Bungalow Equipment: Dryer Washer Sewer: Sewer Connected""",USD,1065.0,1065.0,sqft,1.0,2.0,0.0,1,1.0,1,One,0,1,0,0,SINGLE_FAMILY,San Diego County
167,92122-63658815,9,1418,54296,USA,2021-07-13,0,0,Listed for sale,1626134400000.0,655000.0,606.0,San Diego,CA,1987,3979 Nobel Dr UNIT 320,92122.0,-117.2212142944336,32.86745834350586,0,The Venetian 2 bed 2 bath 1080sqft End Unit. More info coming soon... Sewer: Sewer Connected Topography: LL,USD,1080.0,1080.0,Acres,2.0,2.0,0.0,1,2.0,1,Two,0,1,0,0,CONDO,San Diego County
168,92117-16859161,9,1419,54296,USA,2021-07-12,0,0,Listed for sale,1626048000000.0,995000.0,0.0,San Diego,CA,1954,3253-55 Jemez Dr,92117.0,-117.21587371826172,32.82922744750977,0,Number of Furnished Units: 0,USD,0.0,0.0,sqft,0.0,0.0,0.0,0,0.0,0,One,0,0,0,0,MULTI_FAMILY,San Diego County
169,92122-16836515,9,1420,54296,USA,2021-07-11,0,0,Listed for sale,1625961600000.0,516100.0,611.0,San Diego,CA,1980,8308 Regents Rd UNIT 1B,92122.0,-117.22086334228516,32.8662109375,0,Lovely 2 bedroom 1 bathroom single story condo in the community of Pines of La Jolla in San Diego! Enjoy lots of natural light laminate and tile flooring and a private patio. The kitchen offers a breakfast nook breakfast bar and white cabinetry. Additional property features include the inside laundry room and assigned parking. Community amenities include the sparkling swimming pool spa and walking paths. Convenient to area schools Scripps medical facilities a short drive to La Jolla shopping restaurants and easy access to major freeways!,USD,844.0,844.0,Acres,1.0,2.0,0.0,0,0.0,0,0,1,1,0,0,CONDO,San Diego County
170,92014-16765230,9,1421,54296,USA,2021-07-10,0,0,None,,0.0,0.0,Del Mar,CA,1981,2536 Via Merano,92014.0,-117.24851989746094,32.93317413330078,0,Ocean Lagoon & Hills view from this prestigious Del Mar Terrace home! Custom built home 1st time on the market in 37 years! Due to flooding from bathroom the house is currently “Build to Suit” and has been gutted down to studs “does include” new roof new drywall new skylights insulation and LED lighting throughout. Spacious floor plan featuring living room with soaring ceilings and large fireplace. Four outdoor patio/decking areas most with ocean views ideal indoor/outdoor lifestyle perfect for entertaining or Summer BBQ’s. The backyard goes beyond chain link fence ends up the hill to wooden fence. No Mello Roos fees or HOA fees Text agent @ 619-200-4660. Sold in as-is condition no repairs termite inspection disclosures mold or any warranties. Excellent location on a cul-de-sac & in the #1 Torrey Pines School District. No Mello Roos or HOA fees. ENDLESS OPPORTUNITY! Text agent Foundation Escrow & Corinthian Title,USD,2212.0,2212.0,sqft,2.0,3.0,0.0,1,2.0,1,Multi/Split,0,1,0,0,SINGLE_FAMILY,San Diego County
171,92109-16910291,9,1422,54296,USA,2021-07-10,0,0,Price change,1625875200000.0,2095000.0,1052.0,San Diego,CA,1959,1632 Monmouth Dr,92109.0,-117.24226379394531,32.807323455810554,0,Panoramic ocean views! California dream coastal living with panoramic ocean and bay views from living room kitchen master suite & lower guest suite! Home features 3BR/3BA on top floor w/spacious master suite; a sizable wrap around view deck & large back yard/patio with separate 2BR/2BA w/ocean view below. Bright interior has high vaulted ceilings an open-concept kitchen & French doors leading to an expansive outdoor space. Located in the desirable Kate Session Park neighborhood this one-of-a-kind property is a 7600 SF view lot spanning from Collingwood to Monmouth Drive with east view of mountains from large backyard. Main house is 1992 SF plus an additional 950 SF of livable space for use as a rental or guest suite. Ready for summer occupancy A MUST SEE! Huge potential for transforming into your dream home. room to add pool. Equipment: Garage Door Opener Sewer: Sewer Connected Topography: GSL,USD,1992.0,1992.0,sqft,5.0,4.0,0.0,1,2.0,1,Two,0,1,0,0,SINGLE_FAMILY,San Diego County
172,92122-16836915,9,1423,54296,USA,2021-07-10,0,0,Sold,1198195200000.0,360000.0,262.0,San Diego,CA,1991,3969 Mahaila Ave UNIT 101,92122.0,-117.22046661376952,32.869129180908196,0,Discover your new lifestyle in this highly upgraded single story end-unit condo. Perched on the edge of La Jolla and University City the perfect location to take advantage of everything the area has to offer! This home features a stunning kitchen and bath remodel with shaker cabinets quartz countertops subway tile stainless appliances updated fixtures and hardware. Designer paint ceiling fans cozy carpet and chic vinyl plank flooring throughout. Laundry room has full size washer/dryer hookups and pantry storage. Mix up your favorite cocktail and relax on the outdoor patio while enjoying the fresh air and coastal breezes. Two assigned parking spaces in gated garage. Walking/biking distance to UCSD Whole Foods Trader Joes Bristol Farms and Starbucks. Beaches UTC Mall hospitals and medical facilities restaurants entertainment the light rail extension interstates 5 and 805 are ALL just minutes away! Hurry won’t last!,USD,1376.0,1376.0,sqft,2.0,3.0,0.0,1,2.0,1,One,0,1,0,0,CONDO,San Diego County
173,92122-16843017,9,1424,54296,USA,2021-07-10,0,0,Listed for sale,1625875200000.0,799000.0,573.0,San Diego,CA,1987,7622 Palmilla Dr UNIT 78,92122.0,-117.22650146484376,32.862403869628906,0,"""Wonderful Corner Unit in the Coveted Marabella Complex! Wood laminate flooring abundance of windows and cozy fireplace lend to this homes warm and inviting vibe! Kitchen is equipped with newer stainless appliances and plenty of counter space. Enjoy morning coffee on the balcony outside the master suite which overlooks La Jolla Colony Park. Home is situated in a prime location of the complex with a large grass area to the side/front and open westerly views off the back patio. Two car attached garage with direct access is a plus. No need to drive to shop all you could want is across the street in the Vons complex! Conveniently located to the Trolley stop medical centers UCSD shopping and dining is certain to simplify your lifestyle! Complex includes intimate pool and spa and backs to walking paths and physical training stations throughout La Jolla Colony Park.""",USD,1394.0,1394.0,Acres,3.0,3.0,0.0,1,2.0,1,Two,0,1,0,0,TOWNHOUSE,San Diego County
174,92130-49941983,9,1425,54296,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,1495000.0,557.0,San Diego,CA,2000,10816 Vereda Sol Del Dios,92130.0,-117.21700286865234,32.915206909179695,0,Light & Bright 4 Bedroom home with vaulted ceilings & mountain views in Torrey Hills Carmel Valley! Interior has gorgeous hardwood floors plantation shutters designer paint and modern kitchen with granite counters and white shaker cabinetry. Formal living and dining room flow seamlessly into kitchen & family room. Upstairs you will find an enormous master BR and BA. Backyard is spacious and meticulously maintained including a dining area fire-pit & turf area. Seller recently replaced entire HVAC system! Minutes from shopping award winning schools restaurants & entertainment. Equipment: DryerGarage Door Opener Washer Sewer: Sewer Connected Topography: LL,USD,2683.0,2683.0,sqft,3.0,4.0,0.0,1,2.0,1,Two,0,0,0,0,SINGLE_FAMILY,San Diego County
